date,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,FEES,GAZP,GMKN,HYDR,IRAO,LKOH,LSRG,MAGN,MOEX,MSNG,MTLR,MTLRP,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,TATN,TATNP,TGKA,TRNFP,VTBR
2021-05-12,32.6,65.9,114.14,74.9,6.561,1819.2,0.2216,241.79,272.66,0.8329,5.0235,6119.0,765.4,63.325,187.63,2.243,74.87,79.9,322.8,710.0,273.52,1389.4,4332.0,1014.4,1492.4,542.2,102.1,90.25,56.09,302.02,280.59,44.51,510.6,478.6,0.01207,1393.0,243.025
2021-05-13,32.699,66.6,113.8,74.59,6.424,1789.0,0.22008,247.16,273.88,0.8329,5.074,6040.0,761.0,63.33,178.91,2.215,76.06,80.5,323.9,704.5,269.5,1393.4,4331.0,1028.9,1488.85,550.0,102.18,90.4,56.48,306.74,285.0,44.65,506.2,475.0,0.012008,1396.5,255.275
2021-05-14,32.36,67.32,114.0,75.42,6.421,1780.0,0.22408,249.55,273.9,0.8323,5.074,6050.0,748.6,63.7,175.35,2.21,78.94,85.0,325.5,697.0,268.6,1373.2,4294.0,979.3,1497.0,545.65,103.13,90.4,57.015,304.1,282.26,44.85,500.9,472.3,0.012038,1394.0,250.375
2021-05-17,31.89,70.6,113.24,74.75,6.47,1772.8,0.22502,255.15,273.52,0.8325,5.068,5976.0,753.0,63.28,176.89,2.195,78.18,88.7,328.15,650.5,268.74,1393.2,4345.0,959.3,1533.9,545.55,102.78,90.45,57.25,303.94,281.42,45.21,505.9,476.0,0.011998,1399.5,239.8
2021-05-18,33.24,70.92,116.15,73.96,6.505,1783.8,0.2245,266.22,273.52,0.8346,5.0745,5994.0,766.0,64.1,174.18,2.259,77.72,86.65,333.9,637.1,271.9,1402.2,4517.0,958.6,1577.45,540.45,104.25,91.15,56.89,305.78,282.35,46.16,500.4,475.4,0.01233,1411.5,228.35
2021-05-19,32.044,69.5,115.35,72.27,6.465,1767.8,0.22558,260.9,271.1,0.826,5.0735,5862.5,760.0,62.915,172.65,2.2125,75.65,86.15,337.4,606.3,265.68,1393.0,4424.0,945.9,1570.0,529.5,103.06,90.7,55.37,297.0,278.09,46.0,492.9,467.9,0.012232,1402.0,226.5
2021-05-20,32.046,70.08,114.86,74.65,6.505,1813.0,0.22714,259.16,271.56,0.8224,5.032,5711.0,750.8,65.4,170.99,2.215,83.5,97.75,334.0,629.0,271.82,1375.0,4572.0,979.7,1573.2,517.35,102.94,90.9,54.8,296.72,278.79,45.99,483.3,460.4,0.012308,1398.5,231.6
2021-05-21,32.384,70.86,114.69,74.29,6.52,1783.4,0.22756,258.0,270.64,0.821,5.0255,5800.5,756.0,65.6,168.97,2.237,85.5,114.0,333.7,656.5,270.36,1403.6,4551.0,992.6,1569.85,525.55,102.94,91.0,56.545,301.23,281.66,46.0,487.7,465.6,0.01242,1400.0,228.025
2021-05-24,32.652,71.68,114.52,73.4,6.555,1784.0,0.22702,261.24,269.82,0.8365,5.0005,5818.0,758.8,65.22,169.68,2.271,82.8,108.0,334.2,659.7,272.5,1402.6,4566.0,990.7,1575.8,523.95,103.64,90.9,55.435,300.7,281.44,46.2,492.8,469.4,0.012552,1411.0,227.075
2021-05-25,31.723,71.34,115.2,73.2,6.594,1789.0,0.2216,259.79,267.3,0.8192,5.009,5913.0,750.8,65.315,169.75,2.2645,82.0,107.7,335.05,665.7,275.72,1404.8,4641.0,977.1,1584.95,524.35,102.68,90.75,54.63,306.8,285.86,46.3,485.3,466.4,0.01254,1417.0,226.8
2021-05-26,31.69,70.72,114.13,72.18,6.656,1754.4,0.2197,263.09,269.86,0.8273,5.015,6016.5,749.4,64.55,169.95,2.305,80.5,105.0,335.75,659.4,266.84,1421.2,4576.0,996.0,1601.2,525.85,102.74,91.25,55.68,307.01,286.29,47.05,486.4,467.8,0.012504,1417.0,237.42500000000004
2021-05-27,30.913,71.12,113.23,73.2,6.7,1756.2,0.21792,262.96,269.94,0.8216,5.0585,5992.0,752.0,63.48,168.17,2.4215,80.0,105.5,335.45,665.3,267.22,1466.0,4501.0,996.8,1599.7,525.2,103.03,91.15,56.5,312.72,291.44,46.75,485.0,466.3,0.012432,1410.0,243.475
2021-05-28,31.82,69.94,114.48,74.05,6.67,1758.2,0.21814,262.0,271.34,0.8326,5.05,5955.0,755.6,63.035,168.31,2.352,79.6,106.95,336.0,661.0,263.54,1456.0,4658.0,1012.4,1594.1,523.35,103.19,91.05,56.92,309.56,290.32,46.75,492.5,468.7,0.0125,1414.0,241.975
2021-05-31,31.74,70.06,117.2,74.9,6.63,1686.0,0.2193,261.03,264.04,0.8602,5.0655,5993.0,775.6,63.17,169.14,2.391,79.86,116.0,338.75,673.5,261.88,1447.6,4668.0,1028.4,1585.05,531.4,103.16,91.1,57.68,310.79,293.28,46.9,501.1,477.5,0.012716,1424.5,243.75
2021-06-01,32.191,71.06,118.95,75.4,6.71,1695.2,0.21944,263.86,267.5,0.8567,5.1675,6210.0,777.8,64.01,170.3,2.4045,80.11,115.8,338.45,684.0,266.62,1491.0,4693.0,1062.0,1609.9,544.0,102.83,91.2,57.555,311.6,294.32,46.88,510.0,484.6,0.012818,1435.5,247.75
2021-06-02,31.874,71.24,120.95,75.8,6.684,1681.6,0.22126,271.15,269.44,0.8487,5.164,6428.0,774.6,65.72,171.14,2.412,79.96,117.15,339.25,673.4,265.94,1552.8,4723.0,1053.5,1610.35,552.0,103.25,91.45,57.9,313.98,294.99,46.78,518.0,496.2,0.012858,1461.0,249.6
2021-06-03,32.247,71.5,119.86,75.5,6.653,1663.6,0.22238,272.1,266.3,0.8473,5.174,6474.5,774.8,64.98,170.53,2.4075,80.38,120.2,338.9,669.4,263.7,1551.0,4717.0,1064.9,1600.0,559.45,105.0,92.3,56.92,312.41,293.03,46.65,514.2,495.0,0.012736,1464.5,246.92500000000004
2021-06-04,31.91,71.44,120.73,70.4,6.665,1646.6,0.22144,274.3,264.0,0.8443,5.0215,6511.0,792.8,64.44,172.8,2.42,80.13,119.45,340.6,670.9,262.92,1576.8,4743.0,1090.4,1558.3,556.45,103.72,92.1,57.39,310.94,292.08,46.56,512.5,495.0,0.0127,1501.0,243.075
2021-06-07,32.48,71.34,124.5,71.55,6.701,1685.4,0.22394,275.67,262.46,0.8477,5.0125,6555.0,808.2,64.7,176.01,2.4495,79.3,120.65,340.9,666.6,264.0,1569.0,4764.0,1123.0,1520.0,551.55,103.56,92.4,57.28,315.53,294.79,46.6,517.2,495.5,0.012834,1495.0,243.975
2021-06-08,32.8,71.38,128.59,70.7,6.585,1658.8,0.2236,275.36,260.72,0.8434,4.997,6504.5,789.8,64.555,175.75,2.43,79.77,119.35,343.0,670.0,261.9,1583.4,4962.0,1120.0,1519.7,550.25,102.9,92.4,57.695,314.83,293.99,46.57,515.3,496.2,0.01282,1518.5,250.0
2021-06-09,32.404,73.72,129.5,70.54,6.553,1655.0,0.22338,275.65,265.02,0.8378,4.9905,6587.0,780.6,65.75,176.15,2.423,79.54,117.2,342.5,675.9,262.22,1619.8,4937.0,1107.8,1509.9,548.25,102.97,92.3,57.55,314.78,293.99,46.37,523.8,499.1,0.012814,1552.0,255.825
2021-06-10,32.281,73.34,134.47,69.97,6.525,1691.0,0.22248,276.1,261.92,0.8341,5.0095,6570.0,777.0,67.5,175.54,2.45,79.0,115.45,343.2,675.0,264.62,1568.4,4947.0,1081.4,1502.5,539.6,102.69,92.3,57.155,314.62,293.85,45.9,519.4,500.7,0.01272,1668.0,251.3
2021-06-11,32.303,73.58,135.26,69.59,6.559,1733.8,0.2228,277.05,261.78,0.8386,5.043,6518.5,772.4,68.02,174.96,2.4535,80.0,118.8,342.4,663.8,271.9,1550.6,5014.0,1101.0,1494.0,535.45,102.79,92.8,56.65,313.0,292.22,45.93,523.4,500.1,0.01277,1613.0,252.02499999999995
2021-06-14,32.666,72.28,139.56,69.63,6.596,1721.2,0.22462,279.5,263.14,0.8422,5.0195,6515.0,764.8,67.6,175.01,2.456,79.35,117.25,344.45,668.6,272.02,1575.2,5103.0,1110.4,1478.6,537.6,103.25,92.75,56.915,314.12,292.48,46.49,535.9,508.1,0.01275,1675.5,249.675
2021-06-15,32.428,71.06,137.69,69.3,6.519,1695.0,0.22244,272.72,260.54,0.8504,5.0035,6504.5,761.6,67.0,176.06,2.443,78.2,117.0,344.7,672.4,266.66,1561.6,4940.0,1098.4,1482.5,536.05,102.75,92.3,56.505,312.51,291.32,46.5,537.1,513.0,0.01273,1684.5,245.825
2021-06-16,31.871,70.16,138.72,68.53,6.525,1661.4,0.2224,271.8,256.64,0.844,4.983,6591.5,760.4,64.505,175.56,2.4305,78.18,116.1,344.95,651.7,262.98,1575.4,5015.0,1083.4,1465.05,541.25,102.6,92.3,56.15,311.61,291.0,46.64,540.6,515.4,0.012762,1710.5,241.9
2021-06-17,31.74,69.9,134.8,67.46,6.499,1636.6,0.2217,272.5,249.7,0.8461,4.9655,6669.5,760.8,63.535,178.79,2.426,79.04,114.8,343.95,656.6,260.18,1559.0,4842.0,1081.1,1445.0,537.0,102.31,92.0,54.71,313.9,290.91,46.5,535.8,509.5,0.012632,1732.5,242.30000000000004
2021-06-18,31.179,71.4,131.4,66.23,6.426,1620.0,0.22256,270.06,250.0,0.8436,4.9175,6653.0,757.6,63.275,176.69,2.309,77.0,114.4,341.3,644.9,260.66,1555.4,4845.0,1092.9,1451.45,541.0,101.25,91.45,53.51,309.3,286.7,47.71,526.8,504.0,0.01255,1726.5,236.725
2021-06-21,31.366,71.1,136.56,67.23,6.425,1613.0,0.22268,272.62,253.72,0.8487,4.844,6697.0,780.8,63.715,178.2,2.313,79.49,116.6,342.65,616.0,259.04,1569.6,4929.0,1119.0,1470.35,541.2,102.26,91.8,53.36,310.4,286.67,47.33,534.8,511.0,0.01249,1717.5,241.325
2021-06-22,31.349,71.68,139.5,68.34,6.486,1603.0,0.22248,277.0,250.78,0.8491,4.873,6715.5,777.4,62.905,176.25,2.377,80.0,116.9,342.25,625.0,249.12,1554.8,4939.0,1117.5,1475.25,551.85,102.95,92.0,55.355,309.73,286.27,47.21,539.4,511.6,0.01248,1721.0,241.125
2021-06-23,31.16,70.58,134.69,68.73,6.49,1600.6,0.22146,277.35,253.36,0.8656,4.845,6633.0,776.0,63.52,175.28,2.35,79.51,117.35,341.8,628.3,246.7,1537.4,4980.0,1112.2,1473.0,570.45,102.36,92.2,56.365,309.79,286.75,46.14,540.0,511.7,0.012574,1718.5,241.125
2021-06-24,30.927,69.14,132.86,66.81,6.439,1581.6,0.22074,277.47,243.58,0.8596,4.838,6725.0,765.6,61.16,174.15,2.3615,76.13,115.15,339.15,624.9,235.52,1504.0,4873.0,1093.5,1440.1,565.95,101.94,92.4,52.605,310.0,286.01,43.6,538.3,506.1,0.012406,1717.0,242.5
2021-06-25,30.93,69.98,132.54,67.14,6.467,1566.2,0.2216,277.19,247.34,0.8627,4.848,6810.0,773.6,59.94,172.46,2.3855,77.01,114.0,341.9,619.1,231.38,1552.0,4820.0,1117.9,1433.0,564.7,102.46,92.15,50.695,311.81,287.22,44.51,537.1,507.8,0.012322,1729.5,243.175
2021-06-28,30.833,69.32,133.23,66.88,6.499,1571.4,0.22274,276.99,249.48,0.8684,4.8135,6759.0,776.0,60.195,173.73,2.406,75.77,113.7,342.0,615.0,231.78,1545.2,4810.0,1103.9,1435.5,555.0,102.01,92.1,48.99,309.48,283.94,44.7,530.4,502.1,0.012536,1733.0,248.05
2021-06-29,31.205,68.06,134.08,66.15,6.449,1540.6,0.21972,276.8,247.02,0.863,4.7455,6685.0,772.4,58.89,170.82,2.356,75.2,115.25,341.65,618.4,226.26,1528.2,4717.0,1093.6,1396.6,553.05,100.78,91.3,48.125,306.1,281.92,44.03,523.8,495.9,0.012394,1722.0,243.3
2021-06-30,31.904,68.6,133.74,65.7,6.513,1577.4,0.21974,281.8,248.12,0.8694,4.7165,6762.5,774.2,60.585,171.05,2.3465,75.54,117.3,341.3,616.0,230.74,1608.0,4784.0,1080.1,1424.1,571.2,102.0,91.05,49.595,306.45,282.16,44.74,531.3,502.0,0.012326,1733.0,242.375
2021-07-01,31.718,68.54,126.25,66.14,6.558,1570.0,0.22262,285.74,246.12,0.8678,4.684,7010.0,773.8,59.97,171.3,2.357,76.9,116.55,343.35,625.0,228.64,1657.8,4890.0,1082.3,1412.8,581.45,102.97,91.7,49.51,305.78,281.09,44.91,537.0,505.7,0.01218,1730.5,244.575
2021-07-02,31.707,68.58,126.14,66.42,6.569,1574.0,0.22222,285.65,250.14,0.874,4.7075,6849.0,775.2,59.745,171.1,2.232,76.1,117.75,349.5,631.6,229.74,1657.0,4730.0,1090.4,1427.75,567.0,103.2,92.85,49.1,307.39,283.17,44.81,538.3,506.7,0.011224,1750.0,243.85
2021-07-05,32.104,69.34,124.74,66.23,6.606,1555.0,0.22246,291.1,249.24,0.878,4.795,6845.0,771.8,59.075,173.07,2.2205,76.5,118.0,349.3,647.5,226.84,1681.2,4819.0,1086.7,1419.5,567.5,103.54,92.75,49.835,307.0,282.5,44.96,542.4,508.5,0.01111,1778.0,252.725
2021-07-06,31.424,68.5,121.09,66.02,6.6,1528.2,0.22466,293.45,244.62,0.8665,4.682,6829.0,770.2,57.58,171.8,2.21,74.53,115.8,349.55,639.1,222.0,1651.0,4799.0,1059.9,1420.55,571.0,102.16,92.0,48.9,303.34,280.91,44.49,539.3,505.7,0.011014,1795.0,247.4000000000001
2021-07-07,31.67,68.34,124.6,66.07,6.611,1590.0,0.23026,297.39,246.58,0.8662,4.7055,6782.0,771.2,58.965,171.52,2.1965,74.42,115.2,324.35,635.0,228.7,1640.0,4826.0,1069.7,1452.55,580.25,102.04,92.8,49.605,304.06,281.5,44.18,536.4,503.9,0.010914,1744.0,247.0
2021-07-08,31.155,68.5,127.88,65.41,6.589,1561.0,0.22782,292.86,245.14,0.825,4.6815,6684.0,771.0,58.4,172.48,2.165,74.69,116.25,318.2,632.4,226.12,1638.6,4799.0,1058.0,1454.9,581.1,102.04,91.6,48.97,302.63,280.5,43.94,521.9,489.1,0.0109,1724.5,243.475
2021-07-09,31.172,68.74,130.99,66.9,6.616,1624.8,0.22916,295.22,247.8,0.8339,4.6995,6655.0,769.6,60.8,171.55,2.191,76.8,116.15,319.35,618.0,233.8,1612.4,4797.0,1042.7,1419.0,577.85,99.5,87.8,49.54,303.56,281.01,43.87,519.1,486.4,0.01109,1745.0,244.975
2021-07-12,30.981,68.84,133.11,66.97,6.652,1631.8,0.22808,297.39,251.12,0.8346,4.7075,6611.0,767.0,61.1,171.82,2.227,76.74,116.05,324.0,620.5,235.82,1614.8,4789.0,1029.1,1418.25,579.0,98.84,88.35,50.385,306.23,284.61,43.82,518.6,484.7,0.01115,1764.5,244.45
2021-07-13,30.854,68.28,137.22,67.5,6.62,1671.0,0.22746,293.83,256.62,0.8279,4.679,6637.0,770.8,62.88,171.1,2.24,79.52,120.35,323.7,617.6,239.22,1605.0,4794.0,1040.6,1431.9,576.0,98.62,88.1,49.85,303.0,281.87,43.66,518.9,486.2,0.011094,1780.5,241.125
2021-07-14,30.501,68.04,134.85,67.03,6.534,1652.4,0.22798,284.6,257.34,0.8213,4.6435,6566.0,775.0,62.08,171.85,2.214,80.0,127.75,323.7,627.1,236.86,1587.0,4802.0,1028.0,1427.5,569.0,97.3,88.0,50.03,301.5,279.9,43.54,516.2,481.7,0.01096,1774.0,236.55
2021-07-15,30.07,67.76,133.27,65.89,6.516,1680.2,0.20916,280.01,256.24,0.8156,4.611,6430.5,770.6,62.84,170.7,2.192,79.36,127.55,322.2,630.0,241.1,1556.2,4792.0,1039.7,1440.0,562.5,97.08,88.05,49.775,301.72,280.04,43.68,499.6,465.4,0.010926,1770.0,235.95
2021-07-16,30.076,66.78,129.85,65.08,6.486,1663.6,0.20736,279.65,252.48,0.8115,4.577,6362.0,763.2,62.0,169.51,2.1935,79.8,126.85,320.55,621.2,238.5,1537.0,4711.0,1033.1,1405.6,563.45,95.26,87.4,48.955,298.85,277.78,43.4,496.7,465.5,0.011328,1678.0,236.25
2021-07-19,29.35,66.7,126.89,62.65,6.426,1673.6,0.2024,275.51,250.46,0.782,4.43,6228.0,742.0,61.99,164.2,2.1715,76.49,119.75,317.1,612.9,233.46,1515.4,4638.0,1031.6,1400.1,543.9,93.2,85.65,47.375,291.46,272.19,43.01,483.4,454.3,0.01092,1572.5,230.0
2021-07-20,29.287,67.68,128.71,62.83,6.479,1716.6,0.20514,277.3,251.38,0.7877,4.409,6307.5,736.8,63.015,167.58,2.16,79.35,120.85,316.05,610.3,240.72,1523.8,4672.0,1033.5,1384.55,547.5,93.07,84.8,47.98,296.1,277.02,43.54,482.1,454.6,0.011046,1574.5,231.25
2021-07-21,29.053,67.8,128.79,63.73,6.512,1711.8,0.20434,282.9,250.5,0.8049,4.3745,6393.0,745.4,64.05,166.6,2.165,79.8,124.35,317.15,616.7,242.6,1540.2,4709.0,1026.4,1369.3,551.9,92.97,85.0,47.25,294.86,276.01,43.6,491.9,460.2,0.01106,1590.0,234.65
2021-07-22,29.95,67.22,130.84,62.93,6.617,1739.0,0.20334,283.28,250.8,0.7981,4.4075,6456.0,755.0,65.3,170.39,2.193,79.3,123.3,316.45,636.9,247.7,1551.6,4706.0,1031.2,1389.1,553.65,93.37,84.85,47.69,297.27,278.6,43.75,490.4,459.0,0.011,1609.5,233.8
2021-07-23,29.887,66.94,129.75,63.94,6.655,1741.6,0.20392,279.51,249.9,0.7963,4.394,6433.5,758.0,66.6,170.0,2.2175,79.28,125.35,316.2,630.8,246.76,1536.8,4687.0,1024.0,1366.1,548.85,92.82,84.65,49.605,296.38,278.34,43.76,486.0,457.0,0.011,1586.0,233.67500000000004
2021-07-26,30.168,66.4,130.35,64.36,6.67,1748.6,0.20288,281.05,251.8,0.8008,4.3805,6405.0,752.4,67.175,171.05,2.2055,78.41,125.0,319.35,628.9,248.84,1566.0,4703.0,1059.8,1372.4,552.7,93.62,84.95,49.4,303.34,284.95,43.94,489.8,458.0,0.011016,1602.5,232.9
2021-07-27,29.911,66.1,129.8,64.42,6.637,1783.2,0.20312,278.08,254.32,0.7997,4.3475,6332.5,764.6,68.41,171.63,2.2175,79.34,127.0,316.85,627.9,256.56,1554.4,4637.0,1097.0,1359.05,551.2,93.58,85.05,49.005,299.71,281.65,44.0,487.6,453.3,0.011226,1608.0,231.175
2021-07-28,29.706,67.44,131.72,64.44,6.655,1788.0,0.2075,282.2,256.9,0.8101,4.4005,6415.0,768.4,68.85,171.9,2.2065,79.8,129.85,318.15,635.0,256.28,1604.6,4665.0,1147.0,1377.5,554.25,93.92,85.4,50.67,302.9,283.69,43.7,493.7,460.9,0.011594,1618.0,240.0
2021-07-29,30.258,67.24,133.96,65.01,6.666,1795.4,0.2044,287.0,251.78,0.8196,4.4155,6416.0,779.4,69.35,174.32,2.232,81.19,132.7,318.0,640.7,258.34,1640.2,4718.0,1138.3,1410.55,554.0,93.68,85.95,52.265,303.12,284.95,44.02,496.0,464.8,0.011556,1645.0,241.8
2021-07-30,29.661,67.16,130.57,64.85,6.572,1799.4,0.20196,287.35,253.18,0.8125,4.373,6299.0,768.6,68.795,173.41,2.159,80.5,132.0,316.1,641.1,258.5,1633.8,4637.0,1150.3,1400.0,544.5,93.51,85.05,51.96,305.59,288.7,44.05,488.4,456.1,0.011222,1626.5,242.30000000000004
2021-08-02,29.875,66.78,130.55,65.35,6.603,1786.0,0.20018,286.75,252.9,0.8221,4.382,6308.0,771.2,69.145,174.3,2.2065,81.55,133.7,316.85,640.1,256.86,1625.8,4561.0,1176.7,1389.6,548.85,93.17,84.6,52.36,306.51,286.55,43.77,491.2,460.7,0.011476,1632.0,243.925
2021-08-03,29.678,67.24,135.09,66.06,6.669,1792.8,0.1989,287.09,255.82,0.8271,4.395,6297.0,772.0,69.155,174.3,2.19,81.5,135.5,317.3,642.9,258.0,1660.0,4632.0,1184.4,1403.0,551.0,93.7,85.0,51.84,309.89,291.76,43.79,491.4,459.6,0.0114,1624.0,244.975
2021-08-04,29.598,66.78,138.37,66.68,6.694,1789.6,0.19838,287.94,254.46,0.8237,4.36,6235.0,766.0,69.98,174.35,2.201,82.69,137.0,316.4,643.8,257.94,1648.4,4611.0,1194.9,1406.0,543.5,93.76,84.65,51.325,311.1,290.82,43.86,490.6,457.3,0.01145,1604.5,245.625
2021-08-05,29.818,67.32,138.98,70.49,6.75,1796.8,0.19914,285.95,254.96,0.8292,4.3775,6312.0,761.4,70.235,176.0,2.205,81.9,135.85,316.6,646.5,262.34,1686.4,4605.0,1187.3,1394.05,548.0,96.98,87.65,51.755,315.82,294.75,44.17,502.0,465.0,0.011716,1607.0,248.40000000000003
2021-08-06,29.592,66.86,138.71,70.91,6.69,1759.8,0.197,282.27,251.02,0.8212,4.324,6236.0,760.4,68.615,174.5,2.1915,81.33,136.5,316.1,642.5,256.02,1667.6,4616.0,1176.8,1367.4,544.9,95.65,88.7,51.25,319.15,296.31,43.91,494.1,461.1,0.011674,1590.0,249.725
2021-08-09,29.511,66.9,137.92,70.81,6.731,1736.0,0.19674,286.68,248.7,0.824,4.296,6290.0,762.4,67.53,174.93,2.208,81.2,137.85,316.5,640.0,253.92,1670.0,4771.0,1190.9,1355.85,545.0,97.43,88.15,53.145,326.91,301.08,43.72,494.0,460.0,0.01168,1601.0,255.02500000000003
2021-08-10,29.55,67.04,137.96,70.33,6.798,1775.0,0.19828,288.61,246.5,0.8329,4.3035,6423.5,767.0,68.85,175.79,2.206,80.22,136.25,317.1,642.4,256.64,1712.8,4752.0,1193.0,1350.0,562.55,97.19,87.9,53.805,330.11,304.97,43.54,497.3,465.4,0.011688,1598.0,259.25
2021-08-11,29.599,67.12,137.57,70.5,6.819,1767.4,0.19742,290.35,245.28,0.8418,4.364,6450.0,769.4,68.83,176.03,2.207,80.0,138.25,318.1,645.0,254.42,1706.0,4734.0,1188.1,1340.05,561.8,96.17,88.2,53.95,329.9,304.23,43.64,495.1,463.9,0.011688,1607.5,265.6
2021-08-12,29.35,67.0,138.21,70.16,6.86,1744.2,0.19654,293.23,247.0,0.8398,4.3045,6504.5,766.2,68.755,177.48,2.184,80.0,137.95,319.7,642.1,252.2,1732.8,4741.0,1188.1,1343.25,565.9,95.61,87.05,54.405,328.57,303.3,43.79,498.8,465.5,0.011696,1617.0,260.375
2021-08-13,29.435,66.8,134.98,70.0,6.855,1747.8,0.19628,292.7,244.6,0.8327,4.3105,6429.5,760.8,68.545,174.74,2.192,81.7,145.4,318.85,639.4,250.86,1729.8,4721.0,1186.7,1349.25,558.55,95.26,88.3,52.33,328.68,303.48,43.8,494.5,465.9,0.01163,1619.5,257.225
2021-08-16,29.283,66.92,133.31,70.15,6.883,1761.2,0.1951,295.1,244.26,0.8305,4.3005,6495.5,766.4,68.2,174.71,2.2125,81.14,143.7,318.7,641.0,251.22,1773.4,4715.0,1179.3,1338.0,564.4,94.15,86.7,52.005,329.36,304.2,43.77,496.6,464.6,0.011624,1615.0,261.925
2021-08-17,29.31,67.0,133.22,70.13,6.889,1743.2,0.19472,298.32,245.72,0.8228,4.2795,6567.5,767.2,67.24,180.45,2.2545,81.83,148.0,320.95,640.5,250.74,1798.2,4627.0,1186.3,1356.1,555.0,94.58,87.25,51.32,334.5,308.87,44.24,500.6,469.0,0.01169,1604.5,261.925
2021-08-18,29.316,67.92,133.15,69.92,6.853,1707.2,0.19408,295.05,241.46,0.8214,4.26,6445.0,763.2,66.75,182.95,2.2265,82.79,146.0,323.0,652.0,245.8,1781.2,4599.0,1198.1,1344.85,546.95,94.49,86.65,50.465,334.9,310.15,44.08,494.6,464.0,0.01168,1585.0,255.95
2021-08-19,28.761,67.2,134.64,69.34,6.767,1683.8,0.19406,293.68,237.36,0.8222,4.192,6332.0,765.2,66.315,180.71,2.2605,81.18,145.9,323.3,645.3,240.5,1763.6,4623.0,1185.0,1357.75,537.8,94.53,86.3,49.11,332.69,308.3,44.02,490.2,459.3,0.011466,1598.5,252.4
2021-08-20,28.5,67.14,132.27,69.75,6.734,1669.0,0.19506,292.57,235.5,0.8264,4.1785,6339.5,772.6,68.69,181.1,2.303,83.75,157.95,324.2,639.6,238.78,1733.0,4585.0,1208.0,1347.65,534.0,94.4,86.6,48.785,325.67,303.77,43.87,488.7,458.9,0.01143,1591.0,253.425
2021-08-23,29.25,68.44,133.54,71.11,6.864,1690.2,0.19584,297.69,238.58,0.8284,4.3335,6475.5,775.0,69.14,180.88,2.31,96.14,157.7,327.45,639.0,239.96,1754.6,4590.0,1207.6,1372.85,544.85,94.3,85.75,51.145,329.22,306.76,43.99,501.6,470.9,0.011522,1593.0,256.5
2021-08-24,29.27,68.28,133.5,71.74,6.874,1688.6,0.19916,298.7,240.66,0.8293,4.35,6488.0,779.4,69.835,179.79,2.3395,100.5,159.5,329.85,632.7,239.4,1734.6,4613.0,1221.4,1371.0,545.0,94.75,85.55,51.79,324.83,303.79,44.26,514.0,477.6,0.01151,1593.0,255.325
2021-08-25,30.28,68.22,133.74,73.16,6.859,1709.2,0.19846,296.7,239.32,0.8277,4.47,6431.0,798.2,71.855,179.73,2.398,101.5,177.4,330.4,632.0,244.7,1711.0,4643.0,1273.0,1356.55,538.5,94.39,86.1,52.145,324.57,303.7,44.0,513.5,482.5,0.01161,1597.5,255.42499999999995
2021-08-26,29.898,68.06,134.22,72.78,6.8,1698.8,0.1966,294.34,237.12,0.823,4.4395,6343.5,797.0,71.53,179.83,2.414,101.69,187.0,331.15,630.0,241.38,1684.8,4639.0,1265.0,1346.35,531.7,94.08,85.4,50.575,322.54,302.64,43.29,493.0,460.8,0.011476,1581.5,250.225
2021-08-27,29.65,68.64,134.6,73.13,6.854,1734.4,0.19628,299.66,239.86,0.8278,4.5385,6429.5,804.0,71.38,181.83,2.432,105.0,221.2,329.35,630.1,246.76,1723.8,4650.0,1331.0,1352.9,537.8,96.08,86.45,51.545,327.41,307.47,43.61,487.2,458.7,0.011528,1595.0,254.025
2021-08-30,30.55,69.28,140.4,74.71,6.821,1739.4,0.1977,305.17,242.66,0.8248,4.671,6439.0,801.4,71.445,182.52,2.4005,120.0,252.45,329.1,632.0,250.96,1745.6,4700.0,1365.8,1345.8,539.3,95.12,85.75,51.86,328.28,308.88,43.14,489.5,459.9,0.011472,1581.0,260.75
2021-08-31,30.362,69.32,145.11,73.7,6.936,1722.4,0.1973,305.65,240.32,0.8212,4.5975,6283.5,776.4,73.845,183.73,2.5,114.48,236.0,330.15,624.9,247.6,1725.2,4874.0,1344.7,1325.95,533.6,94.3,85.45,53.03,327.94,308.65,43.62,485.1,457.3,0.01148,1579.5,263.45
2021-09-01,31.25,69.48,145.71,74.41,7.04,1661.0,0.19596,312.89,242.28,0.8232,4.767,6334.0,772.2,75.99,186.62,2.536,117.7,235.8,330.4,621.3,246.4,1805.4,4755.0,1370.4,1325.8,541.55,95.58,84.4,54.695,334.57,313.23,43.65,491.5,461.5,0.01148,1605.0,266.0
2021-09-02,30.867,69.42,143.7,74.5,7.044,1671.8,0.1987,312.3,238.8,0.8207,4.762,6350.5,773.8,76.92,191.02,2.55,119.15,234.0,328.1,620.0,245.34,1839.4,4677.0,1383.0,1331.1,550.7,95.64,85.55,56.685,329.0,309.3,43.72,488.0,458.6,0.011722,1597.0,262.225
2021-09-03,30.97,69.4,145.83,74.8,7.026,1648.0,0.20204,317.94,244.42,0.8191,4.7905,6330.0,774.8,76.67,186.39,2.5995,116.63,227.5,329.1,624.5,246.32,1840.4,4724.0,1388.5,1358.3,555.4,95.71,85.65,62.4,329.71,309.98,44.0,489.2,458.6,0.011856,1616.0,262.0
